LecturerID,AccountNumber,AccountType,FirstName,MiddleName,LastName,Email,Password,DepartmentID,CoursesTaught
300000447,LEC300000447,Lecturer,Brent,Darren,Terrell,Brent.Terrell@uwimona.uwi.jm,R(F3SZj#B_,1004,"['PHYS2300', 'PHYS2561', 'ECON3007', 'MATH3424', 'PHYS1421']"
300000448,LEC300000448,Lecturer,Candace,Darren,Terrell,Candace.Terrell@uwimona.uwi.jm,^5RrDr3bq6,1003,['PHYS1422']
300000449,LEC300000449,Lecturer,Alyssa,Brad,Terrell,Alyssa.Terrell@uwimona.uwi.jm,&n(G%GkYZ8,1003,"['EDIT3823', 'ELNG1101']"
300000450,LEC300000450,Lecturer,Sergio,Makayla,Raymond,Sergio.Raymond@uwimona.uwi.jm,k#B018BdUP,1002,"['EDPH2024', 'MATH6635', 'MDPH6260', 'ENGR1000']"
300000451,LEC300000451,Lecturer,Maria,Daisy,Raymond,Maria.Raymond@uwimona.uwi.jm,#d$%X#5vC5,1002,"['ECON2020', 'COMP3220', 'ECON2001', 'EDSC3417', 'ELET1500']"
300000452,LEC300000452,Lecturer,Meghan,Colleen,Raymond,Meghan.Raymond@uwimona.uwi.jm,!UX(64JlF1,1001,"['COMP2171', 'EDEA2304', 'MDPH6115', 'EDEA3307', 'MATH1185']"
300000453,LEC300000453,Lecturer,Courtney,Russell,Raymond,Courtney.Raymond@uwimona.uwi.jm,%Z(T4FvfIZ,1003,"['ECON2020', 'STAT3002', 'ECON3034', 'EDLA3111', 'ELET1405']"
300000454,LEC300000454,Lecturer,Audrey,Noah,Raymond,Audrey.Raymond@uwimona.uwi.jm,kr4#hFAad&,1003,"['EDSS3903', 'COMP2340', 'ECNG1012']"
300000455,LEC300000455,Lecturer,Rhonda,Eddie,Raymond,Rhonda.Raymond@uwimona.uwi.jm,D%iH8F8nUg,1003,"['COMP3220', 'EDEA3305', 'EDIT3818', 'COMP3702', 'ECNG1009']"
300000456,LEC300000456,Lecturer,Marissa,Shari,Raymond,Marissa.Raymond@uwimona.uwi.jm,$daSOmB&3b,1002,"['EDSC3403', 'ECSE1102']"
300000457,LEC300000457,Lecturer,Michelle,Colleen,Raymond,Michelle.Raymond@uwimona.uwi.jm,4bO0U0QbK),1002,"['ELNG1101', 'ELET2570', 'ECON2025', 'MDPH6160']"
300000458,LEC300000458,Lecturer,Danielle,Meghan,Raymond,Danielle.Raymond@uwimona.uwi.jm,x8VZSdnR@z,1001,"['ECON1005', 'SWEN3165', 'MDPH6150']"
300000459,LEC300000459,Lecturer,Martha,Bianca,Raymond,Martha.Raymond@uwimona.uwi.jm,Ea76Ok$Ua(,1000,"['COMP3901', 'MDPH6140']"
300000460,LEC300000460,Lecturer,Pam,Daisy,Raymond,Pam.Raymond@uwimona.uwi.jm,@7MSDDt@Lb,1001,"['EDIT3017', 'INFO3170', 'SWEN3185', 'MDPH6130']"
300000461,LEC300000461,Lecturer,Vanessa,Katrina,Raymond,Vanessa.Raymond@uwimona.uwi.jm,&VVEHNRds5,1000,"['ELET2450', 'MATH1151', 'SWEN3145', 'MDPH6120']"
300000462,LEC300000462,Lecturer,Virginia,Katrina,Raymond,Virginia.Raymond@uwimona.uwi.jm,E%E5eNLq)0,1002,"['INFO3435', 'ECON1005', 'COMP2211', 'EDEA3316', 'MDPH6110']"
300000463,LEC300000463,Lecturer,Monique,Alison,Raymond,Monique.Raymond@uwimona.uwi.jm,$z)(5XdyES,1002,"['COMP1126', 'MDPH6280']"
300000464,LEC300000464,Lecturer,Sabrina,Makayla,Raymond,Sabrina.Raymond@uwimona.uwi.jm,$L5&1Nz6oF,1002,"['ECON2015', 'ELET1405', 'EDLA3103', 'MATH2411', 'MDPH6270']"
300000465,LEC300000465,Lecturer,Madeline,Rita,Raymond,Madeline.Raymond@uwimona.uwi.jm,f%2AtMvl^u,1000,['MDPH6260']
300000466,LEC300000466,Lecturer,Kiara,Hector,Raymond,Kiara.Raymond@uwimona.uwi.jm,jY5RHewA$B,1004,"['COMP3912', 'MDPH6190']"
300000467,LEC300000467,Lecturer,George,Bianca,Raymond,George.Raymond@uwimona.uwi.jm,g@65Zdx*rj,1002,"['EDMC1001', 'MDPH6180']"
300000468,LEC300000468,Lecturer,Loretta,Elaine,Raymond,Loretta.Raymond@uwimona.uwi.jm,#2MHBU)&u9,1001,['MDPH6170']
300000469,LEC300000469,Lecturer,Jenna,Lee,Raymond,Jenna.Raymond@uwimona.uwi.jm,^#5eniXagD,1001,['MDPH6135']
300000470,LEC300000470,Lecturer,Omar,Hector,Raymond,Omar.Raymond@uwimona.uwi.jm,8MXnV@FB@b,1002,"['ELET2405', 'ECON2000', 'ECON3034', 'MDPH6115']"
300000471,LEC300000471,Lecturer,Gerald,Grant,Raymond,Gerald.Raymond@uwimona.uwi.jm,*2U+SgNjr$,1002,['MDPH6215']
300000472,LEC300000472,Lecturer,Brent,Bianca,Raymond,Brent.Raymond@uwimona.uwi.jm,&4Y#QzdQYa,1003,"['MDPH6270', 'INFO3155', 'MATH2401', 'COMP3652', 'MDPH6230']"
300000473,LEC300000473,Lecturer,Candace,Herbert,Raymond,Candace.Raymond@uwimona.uwi.jm,(4DrHg5dOT,1004,['MDPH6240']
300000474,LEC300000474,Lecturer,Alyssa,Katrina,Raymond,Alyssa.Raymond@uwimona.uwi.jm,C42Kvqxc+L,1001,"['COMP2140', 'EDSC3408', 'PHYS2396']"
300000475,LEC300000475,Lecturer,Sergio,Chelsey,Ibarra,Sergio.Ibarra@uwimona.uwi.jm,45*c3Tfs_o,1003,"['EDRS3008', 'ELET2405']"
300000476,LEC300000476,Lecturer,Maria,Ariana,Ibarra,Maria.Ibarra@uwimona.uwi.jm,760fSzCh_Z,1004,"['EDTL3021', 'EDEA3306', 'STAT6631', 'ECNG1012', 'ELET2415']"
300000477,LEC300000477,Lecturer,Meghan,Brad,Ibarra,Meghan.Ibarra@uwimona.uwi.jm,1l14E9Sv&1,1004,"['EDHE2912', 'STAT6630', 'EDIT3822', 'EDPS1003', 'ELET2460']"
300000478,LEC300000478,Lecturer,Courtney,Makayla,Ibarra,Courtney.Ibarra@uwimona.uwi.jm,#7!dq!ItTA,1000,"['ECON3034', 'EDEA3304', 'ELET2470']"
300000479,LEC300000479,Lecturer,Audrey,Bianca,Ibarra,Audrey.Ibarra@uwimona.uwi.jm,3POrY*Ba)!,1003,"['MATH2420', 'ECON2002', 'MDPH6140', 'ELET2480']"
300000480,LEC300000480,Lecturer,Rhonda,Bianca,Ibarra,Rhonda.Ibarra@uwimona.uwi.jm,@+1#uYtf)G,1000,"['EDHE3905', 'ELET2410']"
300000481,LEC300000481,Lecturer,Marissa,Elaine,Ibarra,Marissa.Ibarra@uwimona.uwi.jm,Fh+9Dtrthk,1001,"['EDEA3308', 'ELET2530']"
300000482,LEC300000482,Lecturer,Michelle,Ethan,Ibarra,Michelle.Ibarra@uwimona.uwi.jm,IPH3Voyk8$,1000,"['EDEA3308', 'ELET2450']"
300000483,LEC300000483,Lecturer,Danielle,Francis,Ibarra,Danielle.Ibarra@uwimona.uwi.jm,FqY5U7eM#p,1003,"['ELET1405', 'ELET2420']"
300000484,LEC300000484,Lecturer,Martha,Colleen,Ibarra,Martha.Ibarra@uwimona.uwi.jm,qLeqUtHX!2,1004,['PHYS2561']
300000485,LEC300000485,Lecturer,Pam,Herbert,Ibarra,Pam.Ibarra@uwimona.uwi.jm,dXT^2GXyKq,1000,['PHYS2671']
300000486,LEC300000486,Lecturer,Vanessa,Arthur,Ibarra,Vanessa.Ibarra@uwimona.uwi.jm,3BTZH7Bx+),1001,"['ECON3051', 'MATH3421', 'STAT6632', 'PHYS2296']"
300000487,LEC300000487,Lecturer,Virginia,Darlene,Ibarra,Virginia.Ibarra@uwimona.uwi.jm,k*7pP8ex&!,1004,"['EDSC3417', 'PHYS2200']"
300000488,LEC300000488,Lecturer,Monique,Hunter,Ibarra,Monique.Ibarra@uwimona.uwi.jm,rd82QAnvO%,1002,"['ECON2016', 'COMP1127', 'EDEA3307', 'PHYS2386']"
300000489,LEC300000489,Lecturer,Sabrina,Melvin,Ibarra,Sabrina.Ibarra@uwimona.uwi.jm,7bqj6gOyA^,1002,['PHYS2351']
300000490,LEC300000490,Lecturer,Madeline,Francis,Ibarra,Madeline.Ibarra@uwimona.uwi.jm,@29PxNqAfh,1002,['PHYS2300']
300000491,LEC300000491,Lecturer,Kiara,Chase,Ibarra,Kiara.Ibarra@uwimona.uwi.jm,(K_*T1Jp%F,1004,"['ECON2002', 'ECON2005', 'SWEN2165', 'PHYS2300', 'PHYS2600']"
300000492,LEC300000492,Lecturer,George,Rita,Ibarra,George.Ibarra@uwimona.uwi.jm,bUSq*9k)*3,1002,"['MATH2404', 'ECON2024', 'ECON3003', 'PHYS2396', 'PHYS2500']"
300000493,LEC300000493,Lecturer,Loretta,Gabriela,Ibarra,Loretta.Ibarra@uwimona.uwi.jm,4YmOKm1c#6,1002,"['MATH3421', 'MATH2410', 'INFO3155', 'ELET2210']"
300000494,LEC300000494,Lecturer,Jenna,Gail,Ibarra,Jenna.Ibarra@uwimona.uwi.jm,$5HOgVmoUX,1001,"['EDSS3908', 'ECON2003', 'ELET2570']"
300000495,LEC300000495,Lecturer,Omar,Christy,Ibarra,Omar.Ibarra@uwimona.uwi.jm,0seZvG_^!f,1000,"['EDMC2203', 'SWEN3920', 'MATH2401', 'PHYS2000']"
300000496,LEC300000496,Lecturer,Gerald,Chloe,Ibarra,Gerald.Ibarra@uwimona.uwi.jm,j#Ik4vCq1L,1000,"['EDME2006', 'EDSS2903', 'EDMC2216', 'ECON2020', 'PHYS2701']"
300000497,LEC300000497,Lecturer,Brent,Herbert,Ibarra,Brent.Ibarra@uwimona.uwi.jm,^bJsE4GNd0,1001,"['STAT6630', 'COMP2171', 'EDEA2305', 'MATH6629', 'PHYS3000']"
300000498,LEC300000498,Lecturer,Candace,Chase,Ibarra,Candace.Ibarra@uwimona.uwi.jm,BR3F#!5s!I,1001,"['EDIT3822', 'EDMC2201', 'ELET2450', 'MDPH6240']"
300000499,LEC300000499,Lecturer,Alyssa,Grant,Ibarra,Alyssa.Ibarra@uwimona.uwi.jm,@tFV0Rrrg1,1003,"['ECON3049', 'ECNG1009', 'MDPH6230']"
300000500,LEC300000500,Lecturer,Sergio,Marcia,Hodge,Sergio.Hodge@uwimona.uwi.jm,^7Dupiv1om,1004,"['MATH6635', 'MDPH6270', 'EDMC1001']"
300000501,LEC300000501,Lecturer,Maria,Frederick,Hodge,Maria.Hodge@uwimona.uwi.jm,3(P^b+kJ!4,1003,"['PHYS2300', 'SWEN3130', 'PHYS2671', 'EDMC1002']"
300000502,LEC300000502,Lecturer,Meghan,Gabriela,Hodge,Meghan.Hodge@uwimona.uwi.jm,vs5(e9Cs%1,1002,"['EDEA3305', 'EDSS3911', 'EDME1103']"
300000503,LEC300000503,Lecturer,Courtney,Brad,Hodge,Courtney.Hodge@uwimona.uwi.jm,*1OP)esp#f,1000,"['PHYS1411', 'ECON2015', 'COMP3161', 'EDPS1003']"
300000504,LEC300000504,Lecturer,Audrey,Rita,Hodge,Audrey.Hodge@uwimona.uwi.jm,9^j7qYmV#j,1001,"['COMP3901', 'ECNG1012', 'EDTL1020']"
300000505,LEC300000505,Lecturer,Rhonda,Alexandria,Hodge,Rhonda.Hodge@uwimona.uwi.jm,$9%Uf52jhm,1003,"['PHYS1421', 'EDHE3908', 'EDCU2013']"
300000506,LEC300000506,Lecturer,Marissa,Frederick,Hodge,Marissa.Hodge@uwimona.uwi.jm,(iK5SQybk7,1001,"['ECON3034', 'PHYS1421', 'STAT3002', 'EDEA2305']"
300000507,LEC300000507,Lecturer,Michelle,Sheri,Hodge,Michelle.Hodge@uwimona.uwi.jm,^13T9pZ6mh,1002,"['PHYS2386', 'EDGC2010']"
300000508,LEC300000508,Lecturer,Danielle,Russell,Hodge,Danielle.Hodge@uwimona.uwi.jm,$08MjuW_*2,1000,"['EDLA2103', 'EDLA3103', 'MDPH6280', 'PHYS1412', 'EDHE2912']"
300000509,LEC300000509,Lecturer,Martha,Connor,Hodge,Martha.Hodge@uwimona.uwi.jm,#E4MVaoT(n,1002,"['PHYS2500', 'ELET2570', 'EDLA2103']"
300000510,LEC300000510,Lecturer,Pam,Daisy,Hodge,Pam.Hodge@uwimona.uwi.jm,i@b2AmHx(X,1000,['EDLA2106']
300000511,LEC300000511,Lecturer,Vanessa,Bianca,Hodge,Vanessa.Hodge@uwimona.uwi.jm,8EU_IRr9#r,1004,"['EDIT3017', 'EDHE3905', 'COMP3652', 'ENGR1000', 'EDLS2605']"
300000512,LEC300000512,Lecturer,Virginia,Chase,Hodge,Virginia.Hodge@uwimona.uwi.jm,0hKYunq_&6,1000,"['EDLA3106', 'EDRS3019', 'EDMC2201']"
300000513,LEC300000513,Lecturer,Monique,Ethan,Hodge,Monique.Hodge@uwimona.uwi.jm,@$9O#FErOR,1003,"['EDMA3206', 'EDMC2203']"
300000514,LEC300000514,Lecturer,Sabrina,Chelsey,Hodge,Sabrina.Hodge@uwimona.uwi.jm,$8ORMRudm1,1004,"['MATH2411', 'EDLA3110', 'ECON2008', 'EDMC2213', 'EDMC2214']"
300000515,LEC300000515,Lecturer,Madeline,Noah,Hodge,Madeline.Hodge@uwimona.uwi.jm,@1eL&TX90l,1001,"['COMP2190', 'EDMC2203', 'EDSS2906', 'ECON3037', 'EDMC2216']"
300000516,LEC300000516,Lecturer,Kiara,Darren,Hodge,Kiara.Hodge@uwimona.uwi.jm,eE9^HKpt2^,1002,"['SWEN3165', 'EDSS2906', 'EDME2006']"
300000517,LEC300000517,Lecturer,George,Frederick,Hodge,George.Hodge@uwimona.uwi.jm,q99MG1Yk$r,1003,"['COMP3912', 'EDEA3320', 'EDLA3111', 'EDSC3417', 'EDME2202']"
300000518,LEC300000518,Lecturer,Loretta,Bianca,Hodge,Loretta.Hodge@uwimona.uwi.jm,(8xzMUSoxC,1000,"['MATH3424', 'EDPS2003']"
300000519,LEC300000519,Lecturer,Jenna,Colleen,Hodge,Jenna.Hodge@uwimona.uwi.jm,b^m7ZjUpA&,1003,"['COMP3101', 'ENGR1000', 'EDRS2007']"
300000520,LEC300000520,Lecturer,Omar,Alec,Hodge,Omar.Hodge@uwimona.uwi.jm,8)Geahts#H,1004,"['MATH3414', 'EDLA3103', 'EDHE3908', 'EDTL1021', 'EDSS2903']"
300000521,LEC300000521,Lecturer,Gerald,Glenda,Hodge,Gerald.Hodge@uwimona.uwi.jm,p6)9DJ@zm1,1001,"['ELET2480', 'ECON1003', 'MDPH6190', 'MATH2410', 'EDSS2904']"
300000522,LEC300000522,Lecturer,Brent,Glenda,Hodge,Brent.Hodge@uwimona.uwi.jm,o5%Ydbh_+1,1004,"['MATH2410', 'ECON2014', 'PHYS2300', 'EDTK2025']"
300000523,LEC300000523,Lecturer,Candace,Glenda,Hodge,Candace.Hodge@uwimona.uwi.jm,%E^SQ#Kl9u,1003,['EDAR3808']
300000524,LEC300000524,Lecturer,Alyssa,Makayla,Hodge,Alyssa.Hodge@uwimona.uwi.jm,_B7AsKz%42,1002,['EDEA3304']
300000525,LEC300000525,Lecturer,Sergio,Rita,Hull,Sergio.Hull@uwimona.uwi.jm,t&4DpAP%$$,1001,"['MATH3414', 'EDEA3306']"
300000526,LEC300000526,Lecturer,Maria,Darlene,Hull,Maria.Hull@uwimona.uwi.jm,+51SRJRn9w,1000,"['COMP3161', 'ECON1012', 'EDEA3308']"
300000527,LEC300000527,Lecturer,Meghan,Isaiah,Hull,Meghan.Hull@uwimona.uwi.jm,&^8Gphz0)c,1003,"['EDMC2203', 'EDEA3308', 'EDEA3316']"
300000528,LEC300000528,Lecturer,Courtney,Meghan,Hull,Courtney.Hull@uwimona.uwi.jm,*OZ5eZl662,1001,"['STAT3002', 'INFO3155', 'EDSS2903', 'EDLS3612', 'EDEA3320']"
300000529,LEC300000529,Lecturer,Audrey,Clinton,Hull,Audrey.Hull@uwimona.uwi.jm,U7T$0OmQE6,1003,"['MATH6634', 'EDHE3905']"
300000530,LEC300000530,Lecturer,Rhonda,Meghan,Hull,Rhonda.Hull@uwimona.uwi.jm,kL6h7och+(,1004,"['EDLA3110', 'MATH6635', 'EDIT3818']"
300000531,LEC300000531,Lecturer,Marissa,Glenda,Hull,Marissa.Hull@uwimona.uwi.jm,Z909%#Bfj!,1003,"['ECON2014', 'EDME1103', 'MATH1151', 'ECON2008', 'EDIT3822']"
300000532,LEC300000532,Lecturer,Michelle,Meghan,Hull,Michelle.Hull@uwimona.uwi.jm,*c4jjoNoJ_,1002,"['MATH1185', 'ELET2210', 'EDLA3104']"
300000533,LEC300000533,Lecturer,Danielle,Chloe,Hull,Danielle.Hull@uwimona.uwi.jm,J%8ZgqkL#_,1002,"['EDLA2103', 'EDTL1021', 'COMP3911', 'EDLA3106']"
300000534,LEC300000534,Lecturer,Martha,Melvin,Hull,Martha.Hull@uwimona.uwi.jm,AT8WIV8f)_,1002,"['EDME2202', 'ECON2000', 'EDLA3109']"
300000535,LEC300000535,Lecturer,Pam,Melvin,Hull,Pam.Hull@uwimona.uwi.jm,)ByltImat3,1003,"['SWEN3145', 'INFO3180', 'MATH6622', 'EDLS3603']"
300000536,LEC300000536,Lecturer,Vanessa,Alison,Hull,Vanessa.Hull@uwimona.uwi.jm,*4Z#5eSwr_,1004,"['MDPH6130', 'EDTL1020', 'ECNG1012', 'EDMA3206']"
300000537,LEC300000537,Lecturer,Virginia,Meghan,Hull,Virginia.Hull@uwimona.uwi.jm,_T!vHbs4s2,1001,"['ECON3010', 'ECON2016', 'EDMC3201']"
300000538,LEC300000538,Lecturer,Monique,Hector,Hull,Monique.Hull@uwimona.uwi.jm,j%3HNIge&+,1002,"['ECON2002', 'MATH6622', 'EDMC3204']"
300000539,LEC300000539,Lecturer,Sabrina,Savannah,Hull,Sabrina.Hull@uwimona.uwi.jm,%KUOJUfb93,1002,['EDRS3019']
300000540,LEC300000540,Lecturer,Madeline,Chase,Hull,Madeline.Hull@uwimona.uwi.jm,a(Rm(1lhnW,1000,"['EDLA3110', 'EDSC3410']"
300000541,LEC300000541,Lecturer,Kiara,Isaiah,Hull,Kiara.Hull@uwimona.uwi.jm,C$p7SzD5v5,1003,"['EDSS2906', 'ECON2023', 'PHYS2671', 'EDSC3417']"
300000542,LEC300000542,Lecturer,George,Clinton,Hull,George.Hull@uwimona.uwi.jm,*smdUpUB#1,1002,"['EDME1103', 'EDMC2203', 'INFO3180', 'EDSS3903']"
300000543,LEC300000543,Lecturer,Loretta,Colleen,Hull,Loretta.Hull@uwimona.uwi.jm,)KT*DRk^Q6,1002,"['EDSC3408', 'EDMC2214', 'EDME2202', 'EDEA3307', 'EDSS3911']"
300000544,LEC300000544,Lecturer,Jenna,Connor,Hull,Jenna.Hull@uwimona.uwi.jm,X2T9Xt4s*i,1003,"['EDLA2105', 'COMP1161', 'EDAR3808', 'ECON1012', 'EDTK3004']"
300000545,LEC300000545,Lecturer,Omar,Colin,Hull,Omar.Hull@uwimona.uwi.jm,(7zq+Zdhkp,1004,"['EDSC3410', 'EDTL3018']"
300000546,LEC300000546,Lecturer,Gerald,Evelyn,Hull,Gerald.Hull@uwimona.uwi.jm,8nIiMhJ&)b,1001,"['MATH2401', 'EDTL3020']"
300000547,LEC300000547,Lecturer,Brent,Frederick,Hull,Brent.Hull@uwimona.uwi.jm,up0Iz6Xc7$,1002,['EDTL3021']
300000548,LEC300000548,Lecturer,Candace,Ethan,Hull,Candace.Hull@uwimona.uwi.jm,Ut62qLAz)$,1002,['EDME1103']
300000549,LEC300000549,Lecturer,Alyssa,Colleen,Hull,Alyssa.Hull@uwimona.uwi.jm,^3gsQwl(*N,1001,['EDTL1021']
300000550,LEC300000550,Lecturer,Sergio,Frederick,Jenkins,Sergio.Jenkins@uwimona.uwi.jm,ys6dKiQfQ&,1001,"['ECON3049', 'EDLA3109', 'COMP2340', 'INFO3110', 'EDEA2304']"
300000551,LEC300000551,Lecturer,Maria,Nicolas,Jenkins,Maria.Jenkins@uwimona.uwi.jm,!7MYfdq5px,1003,"['EDSS2904', 'ELET2410', 'EDEA3305', 'EDHE2908']"
300000552,LEC300000552,Lecturer,Meghan,Ariana,Jenkins,Meghan.Jenkins@uwimona.uwi.jm,*&!WY8ViSV,1001,"['EDMA3206', 'EDIT3017']"
300000553,LEC300000553,Lecturer,Courtney,Russell,Jenkins,Courtney.Jenkins@uwimona.uwi.jm,Zy2)OoCc^6,1003,"['ECON3010', 'EDIT3821']"
300000554,LEC300000554,Lecturer,Audrey,Evelyn,Jenkins,Audrey.Jenkins@uwimona.uwi.jm,&L@NlNk4(6,1001,"['EDEA3304', 'EDIT3823']"
300000555,LEC300000555,Lecturer,Rhonda,Shari,Jenkins,Rhonda.Jenkins@uwimona.uwi.jm,@YN@B2cF94,1002,['EDIT3825']
300000556,LEC300000556,Lecturer,Marissa,Brad,Jenkins,Marissa.Jenkins@uwimona.uwi.jm,6G1Clo57*f,1002,"['COMP3801', 'ECON2001', 'COMP1161', 'EDLA2105']"
300000557,LEC300000557,Lecturer,Michelle,Alison,Jenkins,Michelle.Jenkins@uwimona.uwi.jm,&)H_3Zf*F_,1001,"['PHYS2300', 'EDEA3304', 'EDTL1020', 'PHYS2351', 'EDLS2606']"
300000558,LEC300000558,Lecturer,Danielle,Glenda,Jenkins,Danielle.Jenkins@uwimona.uwi.jm,@MS3DgQQAh,1004,"['PHYS2300', 'EDLS2607']"
300000559,LEC300000559,Lecturer,Martha,Brad,Jenkins,Martha.Jenkins@uwimona.uwi.jm,m07X5(G6!p,1000,"['PHYS2701', 'SWEN3920', 'EDMC2213']"
300000560,LEC300000560,Lecturer,Pam,Frederick,Jenkins,Pam.Jenkins@uwimona.uwi.jm,Nz1$qYMe&4,1003,"['EDLA3106', 'ECNG1000', 'EDME2204']"
300000561,LEC300000561,Lecturer,Vanessa,Ethan,Jenkins,Vanessa.Jenkins@uwimona.uwi.jm,!H)NHkiLY1,1000,"['EDLS3603', 'EDPH2024']"
300000562,LEC300000562,Lecturer,Virginia,Sheryl,Jenkins,Virginia.Jenkins@uwimona.uwi.jm,M(_4!aBfQH,1000,['EDSC2407']
300000563,LEC300000563,Lecturer,Monique,Clinton,Jenkins,Monique.Jenkins@uwimona.uwi.jm,D08Dmb3(*$,1003,"['COMP2171', 'INFO3155', 'EDSE2712']"
300000564,LEC300000564,Lecturer,Sabrina,Colleen,Jenkins,Sabrina.Jenkins@uwimona.uwi.jm,+&oR0MexpA,1004,['EDSS2906']
300000565,LEC300000565,Lecturer,Madeline,Ariana,Jenkins,Madeline.Jenkins@uwimona.uwi.jm,O7$KD7yt!#,1004,"['MATH3402', 'EDEA3305']"
300000566,LEC300000566,Lecturer,Kiara,Beverly,Jenkins,Kiara.Jenkins@uwimona.uwi.jm,#hO+&Rppl4,1002,"['EDLS3603', 'ECNG1009', 'ECNG1000', 'STAT6631', 'EDEA3307']"
300000567,LEC300000567,Lecturer,George,Sheryl,Jenkins,George.Jenkins@uwimona.uwi.jm,%2YQSL&4cs,1000,"['COMP3161', 'ECON2003', 'EDEA3320']"
300000568,LEC300000568,Lecturer,Loretta,Alexandria,Jenkins,Loretta.Jenkins@uwimona.uwi.jm,MwA7l+Uo*7,1003,"['COMP1220', 'EDMC2216', 'EDLS2605', 'EDHE3904']"
300000569,LEC300000569,Lecturer,Jenna,Herbert,Jenkins,Jenna.Jenkins@uwimona.uwi.jm,xuMtizOO*9,1000,['EDHE3908']
300000570,LEC300000570,Lecturer,Omar,Gail,Jenkins,Omar.Jenkins@uwimona.uwi.jm,FFw8XC*h^_,1001,"['SWEN3145', 'EDLA3103']"
300000571,LEC300000571,Lecturer,Gerald,Grant,Jenkins,Gerald.Jenkins@uwimona.uwi.jm,$R5QbgL#R!,1003,"['STAT3001', 'MATH2403', 'EDLA3106']"
300000572,LEC300000572,Lecturer,Brent,Connor,Jenkins,Brent.Jenkins@uwimona.uwi.jm,uS6Z!Ay2_0,1002,"['EDEA3308', 'EDLA2105', 'EDMC2203', 'EDLA3110']"
300000573,LEC300000573,Lecturer,Candace,Meghan,Jenkins,Candace.Jenkins@uwimona.uwi.jm,^QV3RKa_a5,1003,"['COMP2171', 'EDLA3111']"
300000574,LEC300000574,Lecturer,Alyssa,Meghan,Jenkins,Alyssa.Jenkins@uwimona.uwi.jm,M)5DNQXta5,1001,"['MDPH6150', 'INFO3170', 'ECON1004', 'COMP3161', 'EDLS3603']"
300000575,LEC300000575,Lecturer,Sergio,Darren,Peters,Sergio.Peters@uwimona.uwi.jm,NNgA2Accv*,1000,"['EDSS2906', 'ECON3049', 'EDLS3612']"
300000576,LEC300000576,Lecturer,Maria,Noah,Peters,Maria.Peters@uwimona.uwi.jm,(6HEL2tScM,1003,"['MDPH6240', 'EDLA3109', 'EDMC3020']"
300000577,LEC300000577,Lecturer,Meghan,Noah,Peters,Meghan.Peters@uwimona.uwi.jm,D8NRSlhB+n,1003,"['MATH3155', 'ECON3003', 'EDME2006', 'EDIT3825', 'EDMC3202']"
300000578,LEC300000578,Lecturer,Courtney,Evelyn,Peters,Courtney.Peters@uwimona.uwi.jm,U0EXudNF!A,1001,"['EDLS3603', 'ELET2210', 'EDHE2912', 'MATH2403', 'EDME3006']"
300000579,LEC300000579,Lecturer,Audrey,Beverly,Peters,Audrey.Peters@uwimona.uwi.jm,zK+1Vj*kY+,1003,"['MATH1185', 'PHYS2296', 'EDME3205']"
300000580,LEC300000580,Lecturer,Rhonda,Brad,Peters,Rhonda.Peters@uwimona.uwi.jm,68euKfWj@O,1002,"['EDGC2010', 'ECON3006', 'EDRS3008']"
300000581,LEC300000581,Lecturer,Marissa,Savannah,Peters,Marissa.Peters@uwimona.uwi.jm,@*08#IjOZx,1000,['EDRS3019']
300000582,LEC300000582,Lecturer,Michelle,Nicolas,Peters,Michelle.Peters@uwimona.uwi.jm,8AgECrrl)A,1003,"['ECON3051', 'EDEA3305', 'EDLA3109', 'EDSC3403']"
300000583,LEC300000583,Lecturer,Danielle,Meghan,Peters,Danielle.Peters@uwimona.uwi.jm,&855RurX_!,1000,"['EDMC2214', 'COMP1220', 'EDSC3408']"
300000584,LEC300000584,Lecturer,Martha,Alec,Peters,Martha.Peters@uwimona.uwi.jm,M#K&4gBr17,1001,"['STAT6632', 'EDMC1001', 'EDSC3411']"
300000585,LEC300000585,Lecturer,Pam,Gail,Peters,Pam.Peters@uwimona.uwi.jm,CtI8LgUk)%,1004,"['PHYS2200', 'ECON2025', 'EDTL3021', 'ECON3034', 'EDSS3908']"
300000586,LEC300000586,Lecturer,Vanessa,Arthur,Peters,Vanessa.Peters@uwimona.uwi.jm,h5hFg*re*D,1003,['COMP1126']
300000587,LEC300000587,Lecturer,Virginia,Daisy,Peters,Virginia.Peters@uwimona.uwi.jm,^$1WjHhO_p,1003,['COMP1127']
300000588,LEC300000588,Lecturer,Monique,Colleen,Peters,Monique.Peters@uwimona.uwi.jm,Y(8#Sjcb4m,1000,"['EDLA3106', 'ECON3003', 'ECON3050', 'COMP1161']"
300000589,LEC300000589,Lecturer,Sabrina,Eduardo,Peters,Sabrina.Peters@uwimona.uwi.jm,)8cBRjh&!y,1002,"['ECON3011', 'ECON2010', 'MATH3412', 'COMP1210']"
300000590,LEC300000590,Lecturer,Madeline,Shari,Peters,Madeline.Peters@uwimona.uwi.jm,1!2)j6Ncfq,1000,"['COMP2140', 'COMP2190', 'MDPH6130', 'ELET2420', 'COMP1220']"
300000591,LEC300000591,Lecturer,Kiara,Lee,Peters,Kiara.Peters@uwimona.uwi.jm,#V1MlJ+pO!,1000,"['PHYS2701', 'COMP2201']"
